index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,days_since_start,sales,date
414929,738,3,564,1,0,0,1,477,5691.965420606636,2014-04-23
41080,68,1,1043,1,0,0,0,797,7150.314639454144,2015-03-09
139322,330,4,481,1,1,0,0,660,4945.706530970143,2014-10-23
583832,677,2,1029,1,1,0,0,371,10285.537339465189,2014-01-07
384894,1076,5,422,1,0,0,1,591,2977.339578915757,2014-08-15
641837,268,5,508,1,1,0,0,738,5306.711611563783,2015-01-09
576318,86,2,549,1,0,0,1,231,4666.313785006666,2013-08-20
671001,1057,4,643,1,1,0,0,793,6605.57869288768,2015-03-05
412113,856,2,881,1,0,0,1,273,6244.732018114501,2013-10-01
31652,196,4,0,0,0,1,0,128,0.0,2013-05-09
648494,339,7,0,0,0,0,0,12,0.0,2013-01-13
72531,704,2,1189,1,1,0,0,679,11430.212662344045,2014-11-11
677932,638,5,638,1,1,0,0,493,6934.384007033343,2014-05-09
99010,292,2,370,1,0,0,0,917,3764.7659531179283,2015-07-07
669275,697,2,1017,1,1,0,0,847,9856.730687338468,2015-04-28
256379,541,7,0,0,0,0,0,558,0.0,2014-07-13
342850,885,7,0,0,0,0,0,243,0.0,2013-09-01
462501,258,1,482,1,0,0,0,916,5126.816580269308,2015-07-06
651581,1087,5,616,1,1,0,1,584,6371.096149958811,2014-08-08
318870,113,2,652,1,0,0,0,126,6262.157910592998,2013-05-07
15085,3,6,475,1,0,0,0,606,4174.551803079126,2014-08-30
280565,511,5,708,1,0,0,0,843,6087.925403682895,2015-04-24
72245,31,5,581,1,1,0,0,885,5889.689523297876,2015-06-05
283065,556,4,981,1,1,0,1,583,9345.827623772982,2014-08-07
340586,998,4,487,1,0,0,0,919,4353.57179005761,2015-07-09
433061,500,3,360,1,0,0,0,771,4530.6661584597305,2015-02-11
10438,269,5,1461,1,1,0,0,122,11688.753078440424,2013-05-03
382693,840,3,1085,1,1,0,0,533,8329.522237078725,2014-06-18
631915,792,6,478,1,0,0,0,900,4493.543900739925,2015-06-20
194876,769,5,3661,1,0,0,0,864,12158.285714285714,2015-05-15
21839,640,6,844,1,0,0,0,662,8169.515089829119,2014-10-25
30458,475,1,846,1,0,0,1,916,7380.33425171863,2015-07-06
711996,424,5,719,1,0,0,0,843,6807.4239603099095,2015-04-24
494512,1107,4,635,1,1,0,0,926,6503.008885546373,2015-07-16
461310,985,7,0,0,0,0,0,243,0.0,2013-09-01
468527,752,5,420,1,0,0,1,731,4367.037043258497,2015-01-02
71486,382,1,557,1,0,0,0,811,5580.718561731649,2015-03-23
106497,997,4,355,1,1,0,0,912,4793.746666666667,2015-07-02
58461,554,2,620,1,1,0,0,742,6076.456808242467,2015-01-13
579783,589,2,421,1,0,0,0,161,3783.3208219277485,2013-06-11
251558,794,2,549,1,0,0,1,301,4121.497222984125,2013-10-29
334576,771,7,0,0,0,1,0,5,0.0,2013-01-06
154590,1009,6,331,1,0,0,0,18,3340.7144255193443,2013-01-19
388495,557,3,767,1,0,0,0,127,5872.570469897485,2013-05-08
47287,222,7,0,0,0,0,0,173,0.0,2013-06-23
56896,805,1,416,1,0,0,0,902,4486.25241417272,2015-06-22
515279,1113,3,650,1,1,0,0,414,5984.51575170287,2014-02-19
11012,632,4,1262,1,1,0,0,849,12460.11861476666,2015-04-30
579431,640,5,940,1,1,0,0,24,11381.308049592375,2013-01-25
140009,701,4,697,1,1,0,0,65,7227.193990053105,2013-03-07
408840,69,5,1043,1,0,0,0,633,7580.305259067683,2014-09-26
707085,879,7,0,0,0,0,0,285,0.0,2013-10-13
160119,1107,1,839,1,0,0,1,356,7739.159691609979,2013-12-23
186025,202,2,450,1,0,0,0,812,4907.051640744143,2015-03-24
312704,759,1,641,1,0,0,1,202,5196.587158613819,2013-07-22
702563,182,5,450,1,1,0,0,675,5833.6393206391795,2014-11-07
23221,215,4,469,1,0,0,1,366,4550.936292627353,2014-01-02
592109,117,1,641,1,1,0,0,895,7657.848482293013,2015-06-15
218135,352,7,0,0,0,0,0,901,0.0,2015-06-21
373714,1114,2,2999,1,1,0,1,791,20287.777142857143,2015-03-03
232729,434,3,603,1,1,0,0,806,6312.026353284854,2015-03-18
519258,954,6,930,1,0,0,0,396,6638.958249138407,2014-02-01
32595,891,4,1209,1,1,0,0,548,9791.234018630881,2014-07-03
666530,854,4,552,1,0,0,0,653,4758.134386972942,2014-10-16
217041,605,4,411,1,0,0,0,163,4488.333810510917,2013-06-13
378445,733,7,3202,1,0,0,0,439,14408.511445361653,2014-03-16
126782,707,7,0,0,0,0,0,782,0.0,2015-02-22
65150,364,4,472,1,0,0,0,408,4448.527633759125,2014-02-13
457247,1030,6,223,1,0,0,0,620,2216.221768707483,2014-09-13
276687,30,3,512,1,0,0,0,435,4557.662429503633,2014-03-12
602095,110,7,0,0,0,0,0,649,0.0,2014-10-12
250815,4,3,1065,1,0,0,0,29,6973.325104115264,2013-01-30
181896,326,3,297,1,0,0,1,477,3086.389646901475,2014-04-23
53549,217,2,670,1,1,0,1,182,6206.636745289955,2013-07-02
45850,168,6,426,1,0,0,0,116,4015.668121146333,2013-04-27
298110,106,6,606,1,0,0,0,382,5773.5854114042195,2014-01-18
686091,15,3,723,1,1,0,0,701,7718.493997742438,2014-12-03
314679,349,4,816,1,1,0,0,807,8575.764684496218,2015-03-19
386971,419,6,849,1,0,0,0,718,9111.820545628972,2014-12-20
674652,225,5,538,1,0,0,0,654,5101.342520658006,2014-10-17
244631,488,2,351,1,0,0,0,161,2952.348980551553,2013-06-11
135546,487,6,723,1,0,0,0,389,6536.999466372067,2014-01-25
405257,55,7,0,0,0,0,0,789,0.0,2015-03-01
152809,831,7,0,0,0,0,0,243,0.0,2013-09-01
236531,617,2,695,1,1,0,0,63,7360.384055716258,2013-03-05
250407,557,6,640,1,0,0,0,263,3849.719506289531,2013-09-21
318032,766,7,0,0,0,0,0,908,0.0,2015-06-28
304760,643,6,732,1,0,0,0,480,6043.37349013472,2014-04-26
293638,33,2,673,1,0,0,0,287,6340.054725678408,2013-10-15
457801,7,6,605,1,0,0,0,536,4970.035561785723,2014-06-21
470411,496,3,650,1,0,0,0,288,5570.549726932772,2013-10-16
267316,782,2,529,1,1,0,0,560,5806.753433246404,2014-07-15
447083,829,2,738,1,1,0,0,644,7287.816178066897,2014-10-07
465502,354,7,0,0,0,0,0,579,0.0,2014-08-03
436977,438,3,434,1,0,0,0,190,4134.1464784697255,2013-07-10
290193,531,1,1174,1,0,0,1,356,7530.268990580849,2013-12-23
38874,327,3,855,1,1,0,0,309,7728.472392271396,2013-11-06
507907,556,2,733,1,0,0,0,686,5867.652827475665,2014-11-18
152950,683,1,1177,1,1,0,0,881,11259.137570624198,2015-06-01
149426,590,4,347,1,0,0,0,450,3998.316839068266,2014-03-27
529477,99,2,407,1,0,0,0,287,4000.259053666507,2013-10-15
155648,573,4,359,1,1,0,0,940,4492.154809658488,2015-07-30
356388,175,2,850,1,1,0,0,469,8148.583067757796,2014-04-15
566800,1088,3,397,1,0,0,0,750,4312.666186734608,2015-01-21
167870,707,1,824,1,0,0,1,650,6894.28756548698,2014-10-13
491948,226,3,621,1,0,0,0,232,5831.056365004981,2013-08-21
205757,80,3,632,1,1,0,0,715,7336.857633958056,2014-12-17
112490,602,5,831,1,1,0,0,150,8279.271962680717,2013-05-31
230901,1091,7,0,0,0,0,0,229,0.0,2013-08-18
547843,998,6,469,1,0,0,0,466,3938.2202029218765,2014-04-12
322891,226,3,661,1,1,0,1,582,7048.806900987616,2014-08-06
650261,150,5,861,1,0,0,0,304,7728.232510406773,2013-11-01
320454,332,6,192,1,0,0,0,46,1473.7542857142857,2013-02-16
208567,593,2,1349,1,1,0,0,693,11264.092282681204,2014-11-25
32759,588,4,662,1,1,0,1,562,6803.6046045516,2014-07-17
655768,247,5,711,1,1,0,1,10,7361.138850832448,2013-01-11
162417,959,5,775,1,0,0,0,920,6875.230042370301,2015-07-10
610855,442,2,460,1,1,0,0,21,4779.99064299426,2013-01-22
677892,325,5,628,1,1,0,0,808,6621.407814335448,2015-03-20
550572,894,3,1262,1,1,0,0,309,10837.535772175952,2013-11-06
44250,256,1,1547,1,0,0,1,244,11101.254685020047,2013-09-02
97949,221,6,507,1,0,0,0,837,4925.063803132212,2015-04-18
254385,434,4,686,1,0,0,0,800,6975.149053484586,2015-03-12
20420,122,7,319,1,0,0,0,831,2785.1600927120376,2015-04-12
615054,800,7,0,0,0,0,0,61,0.0,2013-03-03
581499,47,4,853,1,0,0,0,919,7150.264937309769,2015-07-09
141058,590,5,416,1,0,0,0,920,4433.7789625452515,2015-07-10
158296,89,4,632,1,0,0,0,289,5606.348376451269,2013-10-17
572385,707,4,1217,1,1,0,0,352,12394.388555498192,2013-12-19
480898,506,2,793,1,0,0,0,406,6228.457688558065,2014-02-11
76040,312,7,0,0,0,0,0,901,0.0,2015-06-21
167366,747,1,868,1,1,0,1,132,9207.975697538615,2013-05-13
517306,273,7,0,0,0,0,0,159,0.0,2013-06-09
560985,1096,4,569,1,0,0,0,877,4677.587547544011,2015-05-28
632176,567,5,680,1,1,0,0,80,5791.082255161122,2013-03-22
332467,1112,4,764,1,1,0,0,695,8876.893238166258,2014-11-27
478131,1028,2,733,1,1,0,0,455,6963.677881738031,2014-04-01
337191,158,5,514,1,0,0,0,409,5359.4823414765315,2014-02-14
356806,126,6,492,1,0,0,0,291,6023.670569717261,2013-10-19
650484,69,7,0,0,0,0,1,600,0.0,2014-08-24
527325,496,6,936,1,0,0,0,242,7684.309541151749,2013-08-31
74677,950,2,684,1,1,0,0,196,7447.849822142336,2013-07-16
109496,176,5,596,1,0,0,0,689,5890.3804169814675,2014-11-21
450652,1001,6,468,1,0,0,0,711,4543.977131387981,2014-12-13
194613,1022,4,1014,1,1,0,0,716,10001.058200714078,2014-12-18
325410,642,2,372,1,0,0,1,917,2991.4196880747245,2015-07-07
206367,801,7,0,0,0,0,0,929,0.0,2015-07-19
391635,971,4,1009,1,1,0,1,597,8570.155636843567,2014-08-21
98923,212,1,603,1,1,0,0,895,6796.698851205837,2015-06-15
426414,254,4,210,1,0,0,0,422,2054.681652537938,2014-02-27
101775,1031,1,591,1,1,0,0,692,6375.442676213707,2014-11-24
449867,1057,7,0,0,0,0,0,397,0.0,2014-02-02
301333,366,4,581,1,0,0,0,891,5480.503712869951,2015-06-11
691386,810,1,549,1,1,0,0,503,6777.560169962114,2014-05-19
567983,103,1,0,0,0,0,0,55,0.0,2013-02-25
378813,632,7,0,0,0,0,0,299,0.0,2013-10-27
676456,867,3,415,1,1,0,0,253,4623.137560853105,2013-09-11
552419,242,4,349,1,0,0,1,191,3472.5011236532087,2013-07-11
201085,188,7,0,0,0,0,0,593,0.0,2014-08-17
139425,735,5,509,1,1,0,1,584,5686.30016464434,2014-08-08
269466,216,4,838,1,1,0,1,940,8229.891926058817,2015-07-30
161776,694,3,947,1,1,0,0,351,10410.820235764248,2013-12-18
287520,31,5,0,0,0,3,1,724,0.0,2014-12-26
80151,355,5,1000,1,0,0,1,829,8146.183119426119,2015-04-10
412305,929,2,731,1,1,0,0,168,6927.408528657183,2013-06-18
671136,401,2,1066,1,1,0,0,819,11847.345052130733,2015-03-31
515036,148,2,732,1,0,0,0,259,6614.770782303708,2013-09-17
414670,605,2,407,1,0,0,0,259,4524.755460497513,2013-09-17
287362,435,1,382,1,1,0,1,573,3151.97439546821,2014-07-28
135408,916,4,563,1,0,0,0,800,5448.589079134784,2015-03-12
266418,19,4,541,1,0,0,0,317,4747.0365925624765,2013-11-14
494230,856,5,937,1,1,0,0,899,8473.977281014279,2015-06-19
569001,495,3,274,1,0,0,0,29,2885.2113499926995,2013-01-30
179845,621,3,690,1,0,0,0,106,4725.418069581504,2013-04-17
581546,952,2,415,1,0,0,0,861,4024.5939569149587,2015-05-12
211523,1018,1,1139,1,0,0,0,615,9185.942640672312,2014-09-08
644925,386,4,830,1,1,0,1,821,9850.169042835441,2015-04-02
608507,908,5,383,1,0,0,0,346,3941.6810514742515,2013-12-13
263227,53,5,603,1,0,0,0,108,5394.219333462177,2013-04-19
236206,887,1,481,1,0,0,0,377,4634.836580935279,2014-01-13
245502,123,3,1028,1,0,0,0,631,7675.997855428127,2014-09-24
38145,496,1,1025,1,0,0,0,216,7427.853713799455,2013-08-05
520343,366,2,582,1,0,0,0,70,5162.498458963428,2013-03-12
212100,24,2,1280,1,1,0,0,350,13714.727995841613,2013-12-17
279583,544,5,1480,1,0,0,1,220,10063.873881006732,2013-08-09
582724,347,3,337,1,1,0,0,309,4276.867619047619,2013-11-06
285466,1018,2,1182,1,0,0,1,588,9508.103786953883,2014-08-12
708831,890,1,450,1,0,0,0,174,4393.160312996774,2013-06-24
634848,694,6,879,1,0,0,0,515,8230.397446414103,2014-05-31
257752,156,6,361,1,0,0,0,4,3509.8349523950137,2013-01-05
586261,60,2,630,1,0,0,1,931,6275.291139140076,2015-07-21
419666,781,3,612,1,0,0,0,799,5275.427144254889,2015-03-11
47293,58,6,465,1,0,0,0,172,5143.1742817854665,2013-06-22
477854,815,2,540,1,0,0,0,770,5077.971689065757,2015-02-10
85825,62,7,0,0,0,0,0,523,0.0,2014-06-08
677875,753,2,882,1,1,0,1,210,9376.63356728668,2013-07-30
496946,297,2,652,1,0,0,0,448,5793.061116620529,2014-03-25
433695,647,1,812,1,1,0,0,132,8022.515906447375,2013-05-13
240662,1074,4,590,1,1,0,0,401,5722.678445410945,2014-02-06
668698,745,7,0,0,0,0,0,159,0.0,2013-06-09
493366,356,7,0,0,0,0,0,628,0.0,2014-09-21
45139,568,1,482,1,1,0,1,657,5817.530706781748,2014-10-20
15103,366,4,558,1,0,0,0,450,5162.933487963504,2014-03-27
547204,240,1,645,1,1,0,0,335,7091.07250012522,2013-12-02
528495,498,5,727,1,0,0,1,234,5804.985724246179,2013-08-23
278021,291,1,1225,1,1,0,0,454,11922.9061156756,2014-03-31
36863,544,3,1833,1,1,0,0,505,15401.451548018871,2014-05-21
56862,820,3,1177,1,1,0,0,848,12475.134612551547,2015-04-29
588762,848,7,0,0,0,0,0,54,0.0,2013-02-24
443028,572,3,480,1,0,0,0,463,4673.027510977053,2014-04-09
231993,578,3,979,1,1,0,0,925,8772.443171418081,2015-07-15
34106,317,7,0,0,0,0,0,936,0.0,2015-07-26
421860,876,7,0,0,0,0,0,75,0.0,2013-03-17
669993,184,5,580,1,1,0,0,283,6413.170358957542,2013-10-11
250201,917,3,733,1,0,0,1,92,5975.486963703383,2013-04-03
229436,401,6,260,1,0,0,0,389,3016.4000952380948,2014-01-25
216328,801,6,452,1,0,0,0,123,4240.84649386609,2013-05-04
373799,287,2,618,1,0,0,0,56,6140.7530659842105,2013-02-26
134601,275,7,0,0,0,0,0,131,0.0,2013-05-12
659261,112,3,799,1,1,0,0,533,7520.753289786793,2014-06-18
140021,388,3,947,1,0,0,0,421,8120.917242199691,2014-02-26
31777,396,4,1354,1,1,0,0,835,13258.253064227083,2015-04-16
660329,385,1,0,0,0,1,0,874,0.0,2015-05-25
653340,952,1,0,0,1,1,0,370,0.0,2014-01-06
456544,139,1,678,1,1,0,0,384,7295.93941071875,2014-01-20
555619,161,7,0,0,0,0,0,733,0.0,2015-01-04
574172,431,6,1030,1,0,0,0,676,8850.201948302469,2014-11-08
237432,475,4,940,1,1,0,0,660,8340.16885457214,2014-10-23
353166,226,5,672,1,1,0,0,745,7184.799715938583,2015-01-16
226377,515,3,697,1,1,0,0,701,7988.724166276666,2014-12-03
663601,755,4,0,0,0,1,0,863,0.0,2015-05-14
193441,405,3,465,1,0,0,0,344,4462.837314443557,2013-12-11
570403,764,4,464,1,1,0,0,856,4652.784583122333,2015-05-07
522135,977,2,507,1,0,0,1,476,4530.138058268575,2014-04-22
30320,178,4,0,0,0,1,1,730,0.0,2015-01-01
239087,385,4,716,1,1,0,0,520,8641.051082801518,2014-06-05
588006,57,6,764,1,0,0,0,137,7244.198815412098,2013-05-18
685446,964,4,1375,1,0,0,0,345,9209.815511271177,2013-12-12
198886,61,3,479,1,1,0,0,8,4549.995214838663,2013-01-09
538719,406,2,410,1,0,0,0,462,4450.542679505314,2014-04-08
439682,666,4,0,0,0,1,0,275,0.0,2013-10-03
114120,751,4,574,1,1,0,0,695,6177.415222680877,2014-11-27
187538,1023,2,617,1,1,0,0,133,6413.047860298671,2013-05-14
381145,462,6,307,1,0,0,0,130,2558.7336462904245,2013-05-11
246060,336,3,1986,1,0,0,0,344,13889.96592229565,2013-12-11
292686,98,5,469,1,1,0,0,122,5300.1012729776385,2013-05-03
87589,65,7,0,0,0,0,0,831,0.0,2015-04-12
570303,661,1,561,1,0,0,1,216,5437.207642280493,2013-08-05
328391,603,2,734,1,0,0,0,287,5752.934397184604,2013-10-15
265409,459,7,0,0,0,0,0,775,0.0,2015-02-15
302,14,1,718,1,1,0,1,559,7193.9048846179085,2014-07-14
22162,767,7,0,0,0,0,0,712,0.0,2014-12-14
164236,317,7,0,0,0,0,0,439,0.0,2014-03-16
121250,58,1,394,1,0,0,1,41,4210.168669880379,2013-02-11
473439,382,6,539,1,0,0,0,837,5390.827268211743,2015-04-18
364878,702,7,0,0,0,0,0,831,0.0,2015-04-12
36305,703,2,314,1,0,0,0,175,2798.5169562165124,2013-06-25
666818,338,2,566,1,0,0,0,567,5345.851342154413,2014-07-22
168284,1004,5,392,1,0,0,0,290,3841.7368702667964,2013-10-18
630730,112,6,737,1,0,0,0,74,6076.21059293863,2013-03-16
117445,897,3,281,1,1,0,0,99,3095.3371428571427,2013-04-10
656718,1044,7,0,0,0,0,0,159,0.0,2013-06-09
45250,566,2,765,1,1,0,0,714,8172.689237776025,2014-12-16
509855,736,5,459,1,0,0,1,248,4296.7715807317745,2013-09-06
672422,168,3,788,1,1,0,0,869,8064.507350687831,2015-05-20
342659,102,3,1227,1,1,0,0,701,11698.01396044598,2014-12-03
71509,157,1,1381,1,1,0,0,251,13810.489626238412,2013-09-09
140937,869,4,743,1,0,0,0,632,5595.322695130465,2014-09-25
303395,13,5,289,1,0,0,0,906,3866.1814146619436,2015-06-26
584643,68,1,925,1,0,0,0,748,6679.79561003856,2015-01-19
564318,369,7,0,0,0,0,0,761,0.0,2015-02-01
335861,737,2,763,1,0,0,0,105,6282.480910496594,2013-04-16
41580,751,7,0,0,0,0,0,376,0.0,2014-01-12
93484,70,2,582,1,0,0,0,392,5567.199855014,2014-01-28
601789,336,7,0,0,0,0,0,61,0.0,2013-03-03
560121,747,4,758,1,1,0,0,534,9026.685071315316,2014-06-19
425013,139,5,581,1,0,0,0,773,5341.252156455561,2015-02-13
648746,6,3,704,1,1,0,0,848,6850.881914649544,2015-04-29
178330,1024,3,756,1,1,0,0,400,7151.894287824013,2014-02-05
348709,234,2,1172,1,1,0,0,763,11255.098501378983,2015-02-03
411117,1016,7,0,0,0,0,0,187,0.0,2013-07-07
326223,1057,5,671,1,1,0,0,493,6986.047584099729,2014-05-09
605843,983,1,1275,1,1,0,0,741,11320.08629816953,2015-01-12
168949,75,3,517,1,0,0,0,316,4766.976503891726,2013-11-13
239097,507,2,838,1,1,0,0,119,8455.56982668215,2013-04-30
347349,763,1,602,1,1,0,0,111,6595.8957301401715,2013-04-22
209473,515,1,759,1,1,0,0,867,7865.642110690621,2015-05-18
426924,190,6,528,1,0,0,0,81,5144.291659126206,2013-03-23
318197,263,2,288,1,0,0,0,462,2763.930647616641,2014-04-08
286746,301,1,599,1,0,0,0,916,5817.105342393943,2015-07-06
248129,190,5,564,1,0,0,1,3,5341.714074834023,2013-01-04
382823,3,7,0,0,0,0,0,726,0.0,2014-12-28
693307,922,7,0,0,0,0,0,89,0.0,2013-03-31
190403,175,1,619,1,0,0,0,13,4917.120499749458,2013-01-14
596918,656,5,446,1,1,0,1,577,4267.316317914974,2014-08-01
597632,303,4,746,1,1,0,1,646,7364.79517861773,2014-10-09
608689,535,1,576,1,1,0,0,426,6330.145488931565,2014-03-03
120176,926,5,612,1,1,0,0,416,7322.71531832393,2014-02-21
244556,841,6,168,1,0,0,0,662,1522.7542857142857,2014-10-25
302913,777,1,437,1,1,0,0,482,5217.03934016258,2014-04-28
286763,533,1,1077,1,0,0,0,706,8770.47021595305,2014-12-08
22090,808,6,357,1,0,0,0,417,4056.643024215041,2014-02-22
323232,318,2,912,1,1,0,0,336,10422.783960295661,2013-12-03
261760,860,6,748,1,0,0,0,60,6407.44709822817,2013-03-02
7119,525,7,0,0,0,0,0,5,0.0,2013-01-06
548443,200,6,813,1,0,0,0,81,6423.487341317437,2013-03-23
334649,765,4,867,1,1,0,0,737,9180.830730748312,2015-01-08
273822,436,6,405,1,0,0,0,599,3402.4127887847944,2014-08-23
83501,320,1,2672,1,1,0,0,398,21180.63238791701,2014-02-03
624085,450,2,1048,1,0,0,1,301,7326.68223361303,2013-10-29
478362,373,3,284,1,0,0,0,463,3719.8352725845184,2014-04-09
62522,786,5,473,1,0,0,0,752,3937.7557813053986,2015-01-23
301173,898,1,620,1,0,0,0,55,5431.1161227054945,2013-02-25
644316,831,4,0,0,1,1,0,149,0.0,2013-05-30
222090,261,1,799,1,0,0,0,510,7178.983932522789,2014-05-26
463120,544,1,1644,1,0,0,1,419,11254.247553920291,2014-02-24
613552,434,6,928,1,0,0,0,368,10687.826274875746,2014-01-04
487246,1010,6,942,1,0,0,0,389,8394.051978786092,2014-01-25
684112,768,1,1801,1,1,0,0,48,18408.764000000003,2013-02-18
472802,937,2,523,1,0,0,0,931,5288.1774381814275,2015-07-21
331391,56,1,550,1,1,0,0,741,8159.940087227895,2015-01-12
330604,1076,6,354,1,0,0,0,81,2486.0921469990867,2013-03-23
86156,1028,7,0,0,0,0,0,299,0.0,2013-10-27
422117,63,3,597,1,0,0,0,302,5718.318975643901,2013-10-30
479154,243,5,911,1,1,0,0,899,8580.852550573489,2015-06-19
271847,572,5,510,1,0,0,0,542,5029.390481033471,2014-06-27
387412,995,5,841,1,1,0,1,213,9346.5152485916,2013-08-02
169225,841,5,484,1,1,0,0,766,3970.5190135451667,2015-02-06
681246,955,2,285,1,0,0,0,175,2513.1410920150097,2013-06-25
199654,938,5,1003,1,1,0,0,416,9561.002584011814,2014-02-21
587334,906,3,1217,1,1,0,0,169,11987.770730899045,2013-06-19
106327,948,7,1912,1,0,0,0,446,8714.876,2014-03-23
361690,952,4,479,1,1,0,0,114,5806.482287204402,2013-04-25
512125,983,5,1707,1,1,0,0,199,13280.325785796076,2013-07-19
294022,364,6,456,1,0,0,0,872,4369.975297658531,2015-05-23
423052,1046,7,0,0,0,0,0,12,0.0,2013-01-13
573066,756,7,0,0,0,0,0,908,0.0,2015-06-28
171841,310,7,159,1,0,0,0,481,1492.8167032967033,2014-04-27
191128,270,7,0,0,0,0,0,334,0.0,2013-12-01
633400,614,7,0,0,0,0,0,936,0.0,2015-07-26
399778,472,4,712,1,1,0,0,674,6097.934617945559,2014-11-06
61934,236,2,708,1,0,0,0,903,6324.672564389623,2015-06-23
275641,377,4,1429,1,1,0,0,849,14197.242496276966,2015-04-30
498763,737,7,0,0,0,0,0,649,0.0,2014-10-12
91968,970,4,0,0,0,3,1,359,0.0,2013-12-26
603799,504,7,0,0,0,0,0,733,0.0,2015-01-04
547424,806,5,602,1,1,0,0,899,7420.283214499068,2015-06-19
149887,1085,4,719,1,0,0,1,177,6405.842478336793,2013-06-27
90916,762,4,413,1,1,0,0,429,4187.70520041693,2014-03-06
617717,998,3,641,1,1,0,1,85,6502.510136370081,2013-03-27
506640,657,5,662,1,1,0,1,913,6864.604051982848,2015-07-03
264149,442,2,493,1,1,0,0,805,5352.022370528479,2015-03-17
307187,434,6,909,1,0,0,0,816,10252.935811074005,2015-03-28
33438,672,4,1937,1,1,0,1,821,12696.602857142858,2015-04-02
462069,1089,4,836,1,0,0,0,814,7388.136570548454,2015-03-26
299909,935,7,0,0,0,0,0,446,0.0,2014-03-23
417795,1114,4,0,0,0,1,1,863,0.0,2015-05-14
597719,665,1,1222,1,0,0,1,727,8949.146140571209,2014-12-29
548143,353,2,1526,1,1,0,0,672,5859.360571428572,2014-11-04
73381,32,4,602,1,1,0,0,338,6947.359173803999,2013-12-05
68464,252,1,1354,1,0,0,1,720,12998.647279313012,2014-12-22
74245,583,5,617,1,1,0,0,241,6267.783391868448,2013-08-30
124365,946,3,447,1,0,0,0,316,4218.88985626931,2013-11-13
410597,70,4,582,1,0,0,0,44,5456.5470404454345,2013-02-14
421016,107,5,0,0,1,1,0,850,0.0,2015-05-01
567990,1105,1,447,1,0,0,0,748,4054.5395620219656,2015-01-19
65219,194,5,393,1,0,0,1,248,4112.727168149901,2013-09-06
89110,631,3,577,1,0,0,1,92,5022.1910159428,2013-04-03
254477,655,3,0,0,0,1,1,365,0.0,2014-01-01
286851,49,5,630,1,1,0,0,626,7343.223076005084,2014-09-19
601478,647,6,559,1,0,0,0,767,5138.5748445668605,2015-02-07
690053,151,1,855,1,1,0,1,923,9413.165480696693,2015-07-13
89024,935,2,594,1,1,0,0,644,6431.114042823588,2014-10-07
101647,749,5,641,1,0,0,1,815,6362.842083887323,2015-03-27
280834,1106,4,576,1,1,0,0,506,5450.942962148877,2014-05-22
517749,107,3,944,1,0,0,1,1,7017.5611333406905,2013-01-02
396430,223,1,650,1,0,0,0,510,5762.061215312786,2014-05-26
112086,60,1,855,1,1,0,0,97,9495.88750182735,2013-04-08
407324,304,1,1061,1,0,0,0,447,6592.977520120522,2014-03-24
12340,903,1,692,1,0,0,0,461,8324.17362599789,2014-04-07
422263,192,3,587,1,1,0,0,386,6771.64369992617,2014-01-22
207171,312,7,0,0,0,0,0,355,0.0,2013-12-22
322810,377,5,999,1,0,0,0,801,7733.034743801786,2015-03-13
139938,773,3,786,1,0,0,0,862,6541.364829841257,2015-05-13
164030,737,5,883,1,0,0,0,409,7205.977311364196,2014-02-14
411867,402,5,740,1,1,0,0,696,7993.949798387884,2014-11-28
610079,102,7,0,0,0,0,0,684,0.0,2014-11-16
130193,261,6,682,1,0,0,0,711,7347.766614895644,2014-12-13
393053,111,3,0,0,1,1,0,120,0.0,2013-05-01
532249,44,1,606,1,0,0,1,174,5121.989245600022,2013-06-24
676620,1018,1,1520,1,1,0,0,909,14566.07952473262,2015-06-29
598342,1045,2,920,1,1,0,0,637,7937.242800976748,2014-09-30
118775,465,2,582,1,1,0,0,427,6399.241658438612,2014-03-04
560056,881,7,0,0,0,0,0,768,0.0,2015-02-08
567040,758,7,0,0,0,0,0,740,0.0,2015-01-11
632371,866,3,566,1,1,0,0,848,8150.2819162270225,2015-04-29
660204,311,6,498,1,0,0,1,200,4771.6802045145405,2013-07-20
53934,1030,2,209,1,0,0,1,357,1617.1790476190474,2013-12-24
193660,1030,4,349,1,0,0,0,618,3303.2888582493065,2014-09-11
504682,1045,2,833,1,1,0,0,21,6930.014433640448,2013-01-22
176607,314,1,590,1,0,0,0,664,5176.04302454786,2014-10-27
25293,842,7,0,0,0,0,0,516,0.0,2014-06-01
559601,472,5,677,1,1,0,0,780,5876.986614474708,2015-02-20
524575,681,1,507,1,0,0,0,258,4542.902784196365,2013-09-16
66227,738,1,0,0,0,2,1,475,0.0,2014-04-21
591294,884,7,0,0,0,0,0,68,0.0,2013-03-10
256299,351,5,469,1,0,0,1,920,4756.217916702634,2015-07-10
448534,1063,6,619,1,0,0,0,718,6421.649151789152,2014-12-20
112726,724,4,694,1,0,0,0,604,6125.072421486947,2014-08-28
271732,932,3,697,1,1,0,0,169,7018.761677412754,2013-06-19
336030,429,6,389,1,0,0,0,914,4198.363814041335,2015-07-04
676718,1084,4,770,1,0,0,0,499,5786.2114782757235,2014-05-15
152840,1098,4,709,1,1,0,0,625,5659.243536984024,2014-09-18
668186,554,2,511,1,0,0,0,259,4471.206352411929,2013-09-17
